,calender,GDP1,GDP2,GDP3,GDP4
930,2012-12-16,0.017661869,0.017284049,0.017647706,0.017945161
931,2012-12-17,0.015173449,0.015232587,0.016178172,0.016892764
932,2012-12-18,0.015173449,0.015232587,0.016178172,0.016892764
933,2012-12-19,0.013727306,0.014954838,0.016023283,0.016785507
934,2012-12-20,0.017433536,0.017987551,0.018194536,0.018338855
935,2012-12-21,0.017808436,0.0172655,0.017621019,0.017926019
936,2012-12-22,0.017808436,0.0172655,0.017621019,0.017926019
937,2012-12-23,0.017808436,0.0172655,0.017621019,0.017926019
938,2012-12-24,0.017808436,0.0172655,0.017621019,0.017926019
939,2012-12-25,0.017808436,0.0172655,0.017621019,0.017926019
940,2012-12-26,0.017808436,0.0172655,0.017621019,0.017926019
941,2012-12-27,0.018409022,0.017240717,0.017573776,0.017890216
942,2012-12-28,0.018409022,0.017240717,0.017573776,0.017890216
943,2012-12-29,0.018409022,0.017240717,0.017573776,0.017890216
944,2012-12-30,0.018409022,0.017240717,0.017573776,0.017890216
945,2012-12-31,0.018409022,0.017240717,0.017573776,0.017890216
946,2013-01-01,0.018409022,0.017240717,0.017573776,0.017890216
947,2013-01-02,0.017866709,0.017064688,0.01746209,0.01781154
948,2013-01-03,0.017866709,0.017064688,0.01746209,0.01781154
949,2013-01-04,0.018445184,0.01756663,0.017819238,0.018066808
950,2013-01-05,0.018445184,0.01756663,0.017819238,0.018066808
951,2013-01-06,0.018445184,0.01756663,0.017819238,0.018066808
952,2013-01-07,0.018445184,0.01756663,0.017819238,0.018066808
953,2013-01-08,0.018445184,0.01756663,0.017819238,0.018066808
954,2013-01-09,0.018445184,0.01756663,0.017819238,0.018066808
955,2013-01-10,0.018647643,0.017726787,0.01793445,0.018149126
956,2013-01-11,0.018841137,0.017778177,0.01797281,0.018178387
957,2013-01-12,0.018841137,0.017778177,0.01797281,0.018178387
958,2013-01-13,0.018841137,0.017778177,0.01797281,0.018178387
959,2013-01-14,0.018841137,0.017778177,0.01797281,0.018178387
960,2013-01-15,0.016998583,0.016378252,0.017027205,0.017507704
961,2013-01-16,0.017564252,0.016902293,0.017409081,0.017780248
962,2013-01-17,0.023808181,0.018932753,0.018567219,0.018587122
963,2013-01-18,0.023808181,0.018932753,0.018567219,0.018587122
964,2013-01-19,0.023808181,0.018932753,0.018567219,0.018587122
965,2013-01-20,0.023808181,0.018932753,0.018567219,0.018587122
966,2013-01-21,0.023808181,0.018932753,0.018567219,0.018587122
967,2013-01-22,0.023808181,0.018932753,0.018567219,0.018587122
968,2013-01-23,0.023808181,0.018932753,0.018567219,0.018587122
969,2013-01-24,0.023808181,0.018932753,0.018567219,0.018587122
970,2013-01-25,0.024387767,0.018958563,0.018547903,0.018571213
971,2013-01-26,0.024387767,0.018958563,0.018547903,0.018571213
972,2013-01-27,0.024387767,0.018958563,0.018547903,0.018571213
973,2013-01-28,0.025279407,0.019538697,0.018946676,0.018854303
974,2013-01-29,0.025279407,0.019538697,0.018946676,0.018854303
975,2013-01-30,0.019538351,0.018860621,0.018440341,0.018414835
976,2013-01-31,0.01792241,0.017906795,0.017795116,0.01795631
977,2013-02-01,0.017926534,0.018066965,0.017917754,0.018044079
978,2013-02-02,0.017926534,0.018066965,0.017917754,0.018044079
979,2013-02-03,0.017926534,0.018066965,0.017917754,0.018044079
980,2013-02-04,0.017926534,0.018066965,0.017917754,0.018044079
981,2013-02-05,0.017926534,0.018066965,0.017917754,0.018044079
982,2013-02-06,0.017926534,0.018066965,0.017917754,0.018044079
983,2013-02-07,0.017999071,0.018177302,0.017995537,0.01809967
984,2013-02-08,0.017957891,0.018121004,0.017954818,0.018070886
985,2013-02-09,0.017957891,0.018121004,0.017954818,0.018070886
986,2013-02-10,0.017957891,0.018121004,0.017954818,0.018070886
987,2013-02-11,0.017957891,0.018121004,0.017954818,0.018070886
988,2013-02-12,0.017903248,0.018030324,0.017890202,0.018024467
989,2013-02-13,0.020697001,0.019850928,0.019002521,0.018807486
990,2013-02-14,0.020697001,0.019850928,0.019002521,0.018807486
991,2013-02-15,0.021487586,0.022627121,0.020984855,0.020231443
992,2013-02-16,0.021487586,0.022627121,0.020984855,0.020231443
993,2013-02-17,0.021487586,0.022627121,0.020984855,0.020231443
994,2013-02-18,0.021487586,0.022627121,0.020984855,0.020231443
995,2013-02-19,0.021487586,0.022627121,0.020984855,0.020231443
996,2013-02-20,0.019821409,0.022184003,0.020883335,0.020172374
997,2013-02-21,0.018716783,0.019662986,0.019066169,0.018866831
998,2013-02-22,0.018716783,0.019662986,0.019066169,0.018866831
999,2013-02-23,0.018716783,0.019662986,0.019066169,0.018866831
1000,2013-02-24,0.018716783,0.019662986,0.019066169,0.018866831
1001,2013-02-25,0.018716783,0.019662986,0.019066169,0.018866831
1002,2013-02-26,0.020999617,0.020088295,0.019013591,0.018804813
1003,2013-02-27,0.020436736,0.019637132,0.018708279,0.018587202
1004,2013-02-28,0.020512984,0.019715052,0.018765337,0.018628028
1005,2013-03-01,0.020314996,0.01972833,0.018849846,0.018693753
1006,2013-03-02,0.01972833,0.018849846,0.018693753,0.018615128
1007,2013-03-03,0.01972833,0.018849846,0.018693753,0.018615128
1008,2013-03-04,0.01972833,0.018849846,0.018693753,0.018615128
1009,2013-03-05,0.01972833,0.018849846,0.018693753,0.018615128
1010,2013-03-06,0.01972833,0.018849846,0.018693753,0.018615128
1011,2013-03-07,0.019068464,0.018366064,0.018345959,0.018365423
1012,2013-03-08,0.024735663,0.022465447,0.021285176,0.020470788
1013,2013-03-09,0.024735663,0.022465447,0.021285176,0.020470788
1014,2013-03-10,0.024735663,0.022465447,0.021285176,0.020470788
1015,2013-03-11,0.024735663,0.022465447,0.021285176,0.020470788
1016,2013-03-12,0.024899664,0.022586821,0.021373134,0.020534468
1017,2013-03-13,0.029010284,0.025400272,0.023389174,0.021983811
1018,2013-03-14,0.02897797,0.025374034,0.023369208,0.02196875
1019,2013-03-15,0.029267656,0.025512059,0.023468342,0.022037372
1020,2013-03-16,0.029267656,0.025512059,0.023468342,0.022037372
1021,2013-03-17,0.029267656,0.025512059,0.023468342,0.022037372
1022,2013-03-18,0.029267656,0.025512059,0.023468342,0.022037372
1023,2013-03-19,0.030070522,0.025623886,0.02351695,0.022068139
1024,2013-03-20,0.030070522,0.025623886,0.02351695,0.022068139
1025,2013-03-21,0.030843592,0.026267155,0.023984753,0.022408065
1026,2013-03-22,0.030843592,0.026267155,0.023984753,0.022408065
1027,2013-03-23,0.030843592,0.026267155,0.023984753,0.022408065
1028,2013-03-24,0.030843592,0.026267155,0.023984753,0.022408065
1029,2013-03-25,0.030843592,0.026267155,0.023984753,0.022408065
1030,2013-03-26,0.031376344,0.026396692,0.024061227,0.022462024
1031,2013-03-27,0.031376344,0.026396692,0.024061227,0.022462024
1032,2013-03-28,0.031376344,0.026396692,0.024061227,0.022462024
1033,2013-03-29,0.030308552,0.026368185,0.024080906,0.022473975
1034,2013-03-30,0.030308552,0.026368185,0.024080906,0.022473975
1035,2013-03-31,0.030308552,0.026368185,0.024080906,0.022473975
1036,2013-04-01,0.031070556,0.026635108,0.024255107,0.022597503
1037,2013-04-02,0.031070556,0.026635108,0.024255107,0.022597503
1038,2013-04-03,0.031070556,0.026635108,0.024255107,0.022597503
1039,2013-04-04,0.031070556,0.026635108,0.024255107,0.022597503
1040,2013-04-05,0.030998381,0.026570365,0.024196693,0.022546154
1041,2013-04-06,0.030998381,0.026570365,0.024196693,0.022546154
1042,2013-04-07,0.030998381,0.026570365,0.024196693,0.022546154
1043,2013-04-08,0.030998381,0.026570365,0.024196693,0.022546154
1044,2013-04-09,0.03124711,0.02677187,0.024343612,0.022652709
1045,2013-04-10,0.03124711,0.02677187,0.024343612,0.022652709
1046,2013-04-11,0.028038985,0.024134081,0.022439426,0.021280593
1047,2013-04-12,0.022966935,0.020600235,0.020006193,0.019555553
1048,2013-04-13,0.022966935,0.020600235,0.020006193,0.019555553
1049,2013-04-14,0.022966935,0.020600235,0.020006193,0.019555553
1050,2013-04-15,0.022672378,0.020263573,0.019766198,0.019384557
1051,2013-04-16,0.02301654,0.020044019,0.01956798,0.019240405
1052,2013-04-17,0.02301654,0.020044019,0.01956798,0.019240405
1053,2013-04-18,0.023143831,0.020185357,0.019669848,0.019313725
1054,2013-04-19,0.023143831,0.020185357,0.019669848,0.019313725
1055,2013-04-20,0.023143831,0.020185357,0.019669848,0.019313725
1056,2013-04-21,0.023143831,0.020185357,0.019669848,0.019313725
1057,2013-04-22,0.023143831,0.020185357,0.019669848,0.019313725
1058,2013-04-23,0.022839641,0.020170251,0.01967919,0.019321419
1059,2013-04-24,0.021481246,0.019314004,0.019081083,0.018894131
1060,2013-04-25,0.021481246,0.019314004,0.019081083,0.018894131
1061,2013-04-26,0.024439363,0.019834378,0.019529217,0.019310382
1062,2013-04-27,0.024439363,0.019834378,0.019529217,0.019310382
1063,2013-04-28,0.024439363,0.019834378,0.019529217,0.019310382
1064,2013-04-29,0.022414653,0.018339856,0.018473632,0.018557791
1065,2013-04-30,0.022414653,0.018339856,0.018473632,0.018557791
1066,2013-05-01,0.021663268,0.018065347,0.018312829,0.018445456
1067,2013-05-02,0.018321001,0.015127437,0.016211509,0.016959066
1068,2013-05-03,0.019304141,0.016295461,0.017037336,0.017543399
1069,2013-05-04,0.019304141,0.016295461,0.017037336,0.017543399
1070,2013-05-05,0.019304141,0.016295461,0.017037336,0.017543399
1071,2013-05-06,0.019304141,0.016295461,0.017037336,0.017543399
1072,2013-05-07,0.01996362,0.016943155,0.017502287,0.017872624
1073,2013-05-08,0.01996362,0.016943155,0.017502287,0.017872624
1074,2013-05-09,0.01996362,0.016943155,0.017502287,0.017872624
1075,2013-05-10,0.01996362,0.016943155,0.017502287,0.017872624
1076,2013-05-11,0.01996362,0.016943155,0.017502287,0.017872624
1077,2013-05-12,0.01996362,0.016943155,0.017502287,0.017872624
1078,2013-05-13,0.017212954,0.015232719,0.016506964,0.017183459
1079,2013-05-14,0.015626604,0.013364654,0.015156342,0.016228147
1080,2013-05-15,0.014230705,0.010719495,0.013262717,0.014882827
1081,2013-05-16,0.013194325,0.010841673,0.013429766,0.015009261
1082,2013-05-17,0.013194325,0.010841673,0.013429766,0.015009261
1083,2013-05-18,0.013194325,0.010841673,0.013429766,0.015009261
1084,2013-05-19,0.013194325,0.010841673,0.013429766,0.015009261
1085,2013-05-20,0.013194325,0.010841673,0.013429766,0.015009261
1086,2013-05-21,0.013194325,0.010841673,0.013429766,0.015009261
1087,2013-05-22,0.013194325,0.010841673,0.013429766,0.015009261
1088,2013-05-23,0.013340336,0.010865582,0.013424766,0.015004651
1089,2013-05-24,0.013783973,0.011206,0.013649674,0.015160662
1090,2013-05-25,0.013783973,0.011206,0.013649674,0.015160662
1091,2013-05-26,0.013783973,0.011206,0.013649674,0.015160662
1092,2013-05-27,0.013783973,0.011206,0.013649674,0.015160662
1093,2013-05-28,0.013783973,0.011206,0.013649674,0.015160662
1094,2013-05-29,0.013783973,0.011206,0.013649674,0.015160662
1095,2013-05-30,0.013656523,0.011078673,0.013551902,0.015090719
1096,2013-05-31,0.012367026,0.010055523,0.01286918,0.01461504
1097,2013-06-01,0.012367026,0.010055523,0.01286918,0.01461504
1098,2013-06-02,0.010055523,0.01286918,0.01461504,0.015833087
1099,2013-06-03,0.010927676,0.013286694,0.014898208,0.016031862
1100,2013-06-04,0.011761468,0.013889304,0.015323536,0.016331523
1101,2013-06-05,0.011761468,0.013889304,0.015323536,0.016331523
1102,2013-06-06,0.011761468,0.013889304,0.015323536,0.016331523
1103,2013-06-07,0.015431561,0.016506737,0.017176987,0.017643245
1104,2013-06-08,0.015431561,0.016506737,0.017176987,0.017643245
1105,2013-06-09,0.015431561,0.016506737,0.017176987,0.017643245
1106,2013-06-10,0.015431561,0.016506737,0.017176987,0.017643245
1107,2013-06-11,0.015572766,0.016609125,0.017249435,0.017694414
1108,2013-06-12,0.015572766,0.016609125,0.017249435,0.017694414
1109,2013-06-13,0.015132637,0.016029413,0.016835955,0.017410121
1110,2013-06-14,0.01544034,0.01625855,0.016997111,0.017522916
1111,2013-06-15,0.01544034,0.01625855,0.016997111,0.017522916
1112,2013-06-16,0.01544034,0.01625855,0.016997111,0.017522916
1113,2013-06-17,0.015850411,0.016589344,0.017228384,0.017684561
1114,2013-06-18,0.017169286,0.016672469,0.017240207,0.017690689
1115,2013-06-19,0.017169286,0.016672469,0.017240207,0.017690689
1116,2013-06-20,0.02107295,0.019811215,0.01944195,0.019233844
1117,2013-06-21,0.02107295,0.019811215,0.01944195,0.019233844
1118,2013-06-22,0.02107295,0.019811215,0.01944195,0.019233844
1119,2013-06-23,0.02107295,0.019811215,0.01944195,0.019233844
1120,2013-06-24,0.02107295,0.019811215,0.01944195,0.019233844
1121,2013-06-25,0.021873028,0.020545849,0.019966652,0.019602148
1122,2013-06-26,0.021873028,0.020545849,0.019966652,0.019602148
1123,2013-06-27,0.021770376,0.020255656,0.019749979,0.019449353
1124,2013-06-28,0.021770376,0.020255656,0.019749979,0.019449353
1125,2013-06-29,0.021770376,0.020255656,0.019749979,0.019449353
1126,2013-06-30,0.021770376,0.020255656,0.019749979,0.019449353
1127,2013-07-01,0.021875136,0.020291743,0.019773024,0.019465428
1128,2013-07-02,0.021875136,0.020291743,0.019773024,0.019465428
1129,2013-07-03,0.022189505,0.020532139,0.019942682,0.019584274
1130,2013-07-04,0.022189505,0.020532139,0.019942682,0.019584274
1131,2013-07-05,0.022146569,0.020496567,0.019919057,0.019568654
1132,2013-07-06,0.022146569,0.020496567,0.019919057,0.019568654
1133,2013-07-07,0.022146569,0.020496567,0.019919057,0.019568654
1134,2013-07-08,0.022146569,0.020496567,0.019919057,0.019568654
1135,2013-07-09,0.022558481,0.020825157,0.020150178,0.019730692
1136,2013-07-10,0.022558481,0.020825157,0.020150178,0.019730692
1137,2013-07-11,0.021444043,0.019925608,0.019517764,0.019286873
1138,2013-07-12,0.021575227,0.020030548,0.019591415,0.019338456
1139,2013-07-13,0.021575227,0.020030548,0.019591415,0.019338456
1140,2013-07-14,0.021575227,0.020030548,0.019591415,0.019338456
1141,2013-07-15,0.02052741,0.018342885,0.018370042,0.018480848
1142,2013-07-16,0.021116486,0.018828286,0.018713458,0.01872158
1143,2013-07-17,0.01684733,0.018226639,0.018517076,0.018596527
1144,2013-07-18,0.019640057,0.021289458,0.020664705,0.020099883
1145,2013-07-19,0.019640057,0.021289458,0.020664705,0.020099883
1146,2013-07-20,0.019640057,0.021289458,0.020664705,0.020099883
1147,2013-07-21,0.019640057,0.021289458,0.020664705,0.020099883
1148,2013-07-22,0.019640057,0.021289458,0.020664705,0.020099883
1149,2013-07-23,0.019640057,0.021289458,0.020664705,0.020099883
1150,2013-07-24,0.021202387,0.021343496,0.020610089,0.020057527
1151,2013-07-25,0.022392491,0.022050783,0.02109083,0.020393728
1152,2013-07-26,0.022392491,0.022050783,0.02109083,0.020393728
1153,2013-07-27,0.022392491,0.022050783,0.02109083,0.020393728
1154,2013-07-28,0.022392491,0.022050783,0.02109083,0.020393728
1155,2013-07-29,0.022392491,0.022050783,0.02109083,0.020393728
1156,2013-07-30,0.022392491,0.022050783,0.02109083,0.020393728
1157,2013-07-31,0.019489129,0.021704291,0.020801675,0.02011199
1158,2013-08-01,0.020168925,0.021932821,0.020930245,0.020200522
1159,2013-08-02,0.020777666,0.02309869,0.021798589,0.020811634
1160,2013-08-03,0.020777666,0.02309869,0.021798589,0.020811634
1161,2013-08-04,0.020777666,0.02309869,0.021798589,0.020811634
1162,2013-08-05,0.020777666,0.02309869,0.021798589,0.020811634
1163,2013-08-06,0.01997715,0.022468742,0.02134657,0.020493648
1164,2013-08-07,0.01997715,0.022468742,0.02134657,0.020493648
1165,2013-08-08,0.01997715,0.022468742,0.02134657,0.020493648
1166,2013-08-09,0.01997715,0.022468742,0.02134657,0.020493648
1167,2013-08-10,0.01997715,0.022468742,0.02134657,0.020493648
1168,2013-08-11,0.01997715,0.022468742,0.02134657,0.020493648
1169,2013-08-12,0.01997715,0.022468742,0.02134657,0.020493648
1170,2013-08-13,0.020445078,0.02165713,0.020596262,0.019958077
1171,2013-08-14,0.020427553,0.021636425,0.020581243,0.019947464
1172,2013-08-15,0.018430642,0.019415068,0.018997543,0.018837006
1173,2013-08-16,0.019081059,0.019571028,0.019019466,0.018847768
1174,2013-08-17,0.019081059,0.019571028,0.019019466,0.018847768
1175,2013-08-18,0.019081059,0.019571028,0.019019466,0.018847768
1176,2013-08-19,0.019081059,0.019571028,0.019019466,0.018847768
1177,2013-08-20,0.019081059,0.019571028,0.019019466,0.018847768
1178,2013-08-21,0.019081059,0.019571028,0.019019466,0.018847768
1179,2013-08-22,0.019081059,0.019571028,0.019019466,0.018847768
1180,2013-08-23,0.015967139,0.019021381,0.019072144,0.018910462
1181,2013-08-24,0.015967139,0.019021381,0.019072144,0.018910462
1182,2013-08-25,0.015967139,0.019021381,0.019072144,0.018910462
1183,2013-08-26,0.014142088,0.017796967,0.018276716,0.018357216
1184,2013-08-27,0.014142088,0.017796967,0.018276716,0.018357216
1185,2013-08-28,0.014142088,0.017796967,0.018276716,0.018357216
1186,2013-08-29,0.014142088,0.017796967,0.018276716,0.018357216
1187,2013-08-30,0.013496353,0.017413938,0.01807245,0.018218312
1188,2013-08-31,0.013496353,0.017413938,0.01807245,0.018218312
1189,2013-09-01,0.013496353,0.017413938,0.01807245,0.018218312
1190,2013-09-02,0.017413938,0.01807245,0.018218312,0.018303349
1191,2013-09-03,0.01807828,0.018363591,0.018411407,0.018437959
1192,2013-09-04,0.017272085,0.01778562,0.018006184,0.018154393
1193,2013-09-05,0.017272085,0.01778562,0.018006184,0.018154393
1194,2013-09-06,0.021111516,0.020487725,0.019896454,0.019476093
1195,2013-09-07,0.021111516,0.020487725,0.019896454,0.019476093
1196,2013-09-08,0.021111516,0.020487725,0.019896454,0.019476093
1197,2013-09-09,0.021111516,0.020487725,0.019896454,0.019476093
1198,2013-09-10,0.020811825,0.02026893,0.019743349,0.019369391
1199,2013-09-11,0.020811825,0.02026893,0.019743349,0.019369391
1200,2013-09-12,0.019169038,0.019103337,0.018927543,0.018798914
1201,2013-09-13,0.018288962,0.018869907,0.018787495,0.018702472
1202,2013-09-14,0.018288962,0.018869907,0.018787495,0.018702472
1203,2013-09-15,0.018288962,0.018869907,0.018787495,0.018702472
1204,2013-09-16,0.01929887,0.019473104,0.019212197,0.019000467
1205,2013-09-17,0.019327868,0.019493246,0.019226035,0.019009943
1206,2013-09-18,0.020882824,0.019759958,0.019363837,0.019103593
1207,2013-09-19,0.025236012,0.02326032,0.02182004,0.020825544
1208,2013-09-20,0.025236012,0.02326032,0.02182004,0.020825544
1209,2013-09-21,0.025236012,0.02326032,0.02182004,0.020825544
1210,2013-09-22,0.025236012,0.02326032,0.02182004,0.020825544
1211,2013-09-23,0.025236012,0.02326032,0.02182004,0.020825544
1212,2013-09-24,0.025236012,0.02326032,0.02182004,0.020825544
1213,2013-09-25,0.024306095,0.023062619,0.021709412,0.020750332
1214,2013-09-26,0.024306095,0.023062619,0.021709412,0.020750332
1215,2013-09-27,0.023899584,0.022746148,0.021483718,0.020590731
1216,2013-09-28,0.023899584,0.022746148,0.021483718,0.020590731
1217,2013-09-29,0.023899584,0.022746148,0.021483718,0.020590731
1218,2013-09-30,0.023899584,0.022746148,0.021483718,0.020590731
1219,2013-10-01,0.023899584,0.022746148,0.021483718,0.020590731
1220,2013-10-02,0.023899584,0.022746148,0.021483718,0.020590731
1221,2013-10-03,0.023899584,0.022746148,0.021483718,0.020590731
1222,2013-10-04,0.023899584,0.022746148,0.021483718,0.020590731
1223,2013-10-05,0.023899584,0.022746148,0.021483718,0.020590731
1224,2013-10-06,0.023899584,0.022746148,0.021483718,0.020590731
1225,2013-10-07,0.023899584,0.022746148,0.021483718,0.020590731
1226,2013-10-08,0.023899584,0.022746148,0.021483718,0.020590731
1227,2013-10-09,0.023899584,0.022746148,0.021483718,0.020590731
1228,2013-10-10,0.023899584,0.022746148,0.021483718,0.020590731
1229,2013-10-11,0.024145425,0.023267678,0.021873306,0.020866706
1230,2013-10-12,0.024145425,0.023267678,0.021873306,0.020866706
1231,2013-10-13,0.024145425,0.023267678,0.021873306,0.020866706
1232,2013-10-14,0.024145425,0.023267678,0.021873306,0.020866706
1233,2013-10-15,0.02145943,0.020346438,0.019822225,0.019426712
1234,2013-10-16,0.02145943,0.020346438,0.019822225,0.019426712
1235,2013-10-17,0.022901926,0.02183175,0.020866025,0.02016008
1236,2013-10-18,0.022901926,0.02183175,0.020866025,0.02016008
1237,2013-10-19,0.022901926,0.02183175,0.020866025,0.02016008
1238,2013-10-20,0.022901926,0.02183175,0.020866025,0.02016008
1239,2013-10-21,0.022901926,0.02183175,0.020866025,0.02016008
1240,2013-10-22,0.022725776,0.021643546,0.020734027,0.020069345
1241,2013-10-23,0.022902523,0.021808525,0.020864076,0.020170508
1242,2013-10-24,0.022237896,0.021376929,0.020559777,0.019955736
1243,2013-10-25,0.023666248,0.022078968,0.021020508,0.020279054
1244,2013-10-26,0.023666248,0.022078968,0.021020508,0.020279054
1245,2013-10-27,0.023666248,0.022078968,0.021020508,0.020279054
1246,2013-10-28,0.024958228,0.023044301,0.02170155,0.020760343
1247,2013-10-29,0.022756446,0.022415034,0.021354513,0.020521223
1248,2013-10-30,0.022207214,0.02194557,0.021017946,0.020282855
1249,2013-10-31,0.022207214,0.02194557,0.021017946,0.020282855
1250,2013-11-01,0.022207214,0.02194557,0.021017946,0.020282855
1251,2013-11-02,0.022207214,0.02194557,0.021017946,0.020282855
1252,2013-11-03,0.022207214,0.02194557,0.021017946,0.020282855
1253,2013-11-04,0.022207214,0.02194557,0.021017946,0.020282855
1254,2013-11-05,0.022207214,0.02194557,0.021017946,0.020282855
1255,2013-11-06,0.022207214,0.02194557,0.021017946,0.020282855
1256,2013-11-07,0.025613262,0.022473263,0.021410024,0.020632961
1257,2013-11-08,0.019178521,0.027220788,0.01923504,0.022702287
1258,2013-11-09,0.019178521,0.027220788,0.01923504,0.022702287
1259,2013-11-10,0.019178521,0.027220788,0.01923504,0.022702287
1260,2013-11-11,0.019178521,0.027220788,0.01923504,0.022702287
1261,2013-11-12,0.019178521,0.027220788,0.01923504,0.022702287
1262,2013-11-13,0.019178521,0.027220788,0.01923504,0.022702287
1263,2013-11-14,0.018668518,0.026617851,0.018714874,0.022369018
1264,2013-11-15,0.021567338,0.016374728,0.016999168,0.017513263
1265,2013-11-16,0.021567338,0.016374728,0.016999168,0.017513263
1266,2013-11-17,0.021567338,0.016374728,0.016999168,0.017513263
1267,2013-11-18,0.021567338,0.016374728,0.016999168,0.017513263
1268,2013-11-19,0.021567338,0.016374728,0.016999168,0.017513263
1269,2013-11-20,0.021833882,0.01639268,0.016973824,0.017493074
1270,2013-11-21,0.021660665,0.016016566,0.016706944,0.01730428
1271,2013-11-22,0.021888824,0.016163542,0.016818231,0.017382842
1272,2013-11-23,0.021888824,0.016163542,0.016818231,0.017382842
1273,2013-11-24,0.021888824,0.016163542,0.016818231,0.017382842
1274,2013-11-25,0.021888824,0.016163542,0.016818231,0.017382842
1275,2013-11-26,0.025412744,0.016919131,0.016977474,0.017471737
1276,2013-11-27,0.025135271,0.016736858,0.016862248,0.017391535
1277,2013-11-28,0.025135271,0.016736858,0.016862248,0.017391535
1278,2013-11-29,0.025135271,0.016736858,0.016862248,0.017391535
1279,2013-11-30,0.025135271,0.016736858,0.016862248,0.017391535
1280,2013-12-01,0.025135271,0.016736858,0.016862248,0.017391535
1281,2013-12-02,0.017147939,0.017045759,0.017514254,0.017874043
1282,2013-12-03,0.017147939,0.017045759,0.017514254,0.017874043
1283,2013-12-04,0.018207058,0.017459658,0.017786252,0.018064778
1284,2013-12-05,0.018120378,0.017397995,0.017743164,0.01803445
1285,2013-12-06,0.023758968,0.021557236,0.020689801,0.020114558
1286,2013-12-07,0.023758968,0.021557236,0.020689801,0.020114558
1287,2013-12-08,0.023758968,0.021557236,0.020689801,0.020114558
1288,2013-12-09,0.023758968,0.021557236,0.020689801,0.020114558
1289,2013-12-10,0.024148939,0.021835582,0.020887213,0.020254365
1290,2013-12-11,0.024148939,0.021835582,0.020887213,0.020254365
1291,2013-12-12,0.023700882,0.022091116,0.021091965,0.02039392
1292,2013-12-13,0.023690567,0.022083213,0.021086254,0.020389814
1293,2013-12-14,0.023690567,0.022083213,0.021086254,0.020389814
1294,2013-12-15,0.023690567,0.022083213,0.021086254,0.020389814
1295,2013-12-16,0.022730155,0.021273968,0.020518392,0.019991175
1296,2013-12-17,0.022727857,0.021270765,0.020515317,0.019988451
1297,2013-12-18,0.026478913,0.022005151,0.020921656,0.020269447
1298,2013-12-19,0.026313904,0.021872731,0.020828931,0.020204707
1299,2013-12-20,0.026313904,0.021872731,0.020828931,0.020204707
1300,2013-12-21,0.026313904,0.021872731,0.020828931,0.020204707
1301,2013-12-22,0.026313904,0.021872731,0.020828931,0.020204707
1302,2013-12-23,0.026607977,0.02180948,0.020768633,0.020160755
1303,2013-12-24,0.027240079,0.022136549,0.020989474,0.020316356
1304,2013-12-25,0.027240079,0.022136549,0.020989474,0.020316356
1305,2013-12-26,0.027240079,0.022136549,0.020989474,0.020316356
1306,2013-12-27,0.027240079,0.022136549,0.020989474,0.020316356
1307,2013-12-28,0.027240079,0.022136549,0.020989474,0.020316356
1308,2013-12-29,0.027240079,0.022136549,0.020989474,0.020316356
1309,2013-12-30,0.027240079,0.022136549,0.020989474,0.020316356
1310,2013-12-31,0.027240079,0.022136549,0.020989474,0.020316356
1311,2014-01-01,0.027240079,0.022136549,0.020989474,0.020316356
1312,2014-01-02,0.02736042,0.02217703,0.021015213,0.020334525
1313,2014-01-03,0.02736042,0.02217703,0.021015213,0.020334525
1314,2014-01-04,0.02736042,0.02217703,0.021015213,0.020334525
1315,2014-01-05,0.02736042,0.02217703,0.021015213,0.020334525
1316,2014-01-06,0.02736042,0.02217703,0.021015213,0.020334525
1317,2014-01-07,0.026191906,0.021263658,0.020374563,0.019888619
1318,2014-01-08,0.026191906,0.021263658,0.020374563,0.019888619
1319,2014-01-09,0.026191906,0.021263658,0.020374563,0.019888619
1320,2014-01-10,0.026051137,0.021125506,0.020277017,0.019818388
1321,2014-01-11,0.026051137,0.021125506,0.020277017,0.019818388
1322,2014-01-12,0.026051137,0.021125506,0.020277017,0.019818388
1323,2014-01-13,0.026051137,0.021125506,0.020277017,0.019818388
1324,2014-01-14,0.026545364,0.021999305,0.020932371,0.020283953
1325,2014-01-15,0.028334645,0.024024285,0.022369961,0.021304067
1326,2014-01-16,0.030485405,0.026345007,0.024019507,0.022474066
1327,2014-01-17,0.031876287,0.02345229,0.02565245,0.021347893
1328,2014-01-18,0.031876287,0.02345229,0.02565245,0.021347893
1329,2014-01-19,0.031876287,0.02345229,0.02565245,0.021347893
1330,2014-01-20,0.031876287,0.02345229,0.02565245,0.021347893
1331,2014-01-21,0.031876287,0.02345229,0.02565245,0.021347893
1332,2014-01-22,0.031876287,0.02345229,0.02565245,0.021347893
1333,2014-01-23,0.031876287,0.02345229,0.02565245,0.021347893
1334,2014-01-24,0.031876287,0.02345229,0.02565245,0.021347893
1335,2014-01-25,0.031876287,0.02345229,0.02565245,0.021347893
1336,2014-01-26,0.031876287,0.02345229,0.02565245,0.021347893
1337,2014-01-27,0.03133147,0.023418847,0.025659301,0.021355471
1338,2014-01-28,0.031029008,0.023230669,0.025534769,0.021263447
1339,2014-01-29,0.031029008,0.023230669,0.025534769,0.021263447
1340,2014-01-30,0.030594273,0.024703705,0.025156044,0.022047616
1341,2014-01-31,0.030231353,0.024556184,0.025041741,0.02194646
1342,2014-02-01,0.030231353,0.024556184,0.025041741,0.02194646
